symbol,industry,industry_source,rows,selected_rows,has_industry,is_unknown
300904.SZ,C 制造业,akshare_metadata_cache,694,24,True,False
300905.SZ,C 制造业,akshare_metadata_cache,1355,255,True,False
300906.SZ,C 制造业,akshare_metadata_cache,1365,35,True,False
300911.SZ,C 制造业,akshare_metadata_cache,1345,50,True,False
300912.SZ,N 公共环保,akshare_metadata_cache,1333,117,True,False
300916.SZ,C 制造业,akshare_metadata_cache,1346,70,True,False
300923.SZ,C 制造业,akshare_metadata_cache,1330,22,True,False
300927.SZ,C 制造业,akshare_metadata_cache,1321,141,True,False
300928.SZ,M 科研服务,akshare_metadata_cache,1322,123,True,False
300930.SZ,C 制造业,akshare_metadata_cache,1311,31,True,False
300936.SZ,C 制造业,akshare_metadata_cache,1308,173,True,False
300937.SZ,F 批发零售,akshare_metadata_cache,1307,118,True,False
300939.SZ,C 制造业,akshare_metadata_cache,1306,186,True,False
300942.SZ,C 制造业,akshare_metadata_cache,1298,121,True,False
300947.SZ,L 商务服务,akshare_metadata_cache,1297,161,True,False
300952.SZ,C 制造业,akshare_metadata_cache,1281,83,True,False
300955.SZ,C 制造业,akshare_metadata_cache,1267,0,True,False
300957.SZ,C 制造业,akshare_metadata_cache,1271,791,True,False
300958.SZ,N 公共环保,akshare_metadata_cache,1269,59,True,False
300959.SZ,I 信息技术,akshare_metadata_cache,1269,181,True,False
300965.SZ,C 制造业,akshare_metadata_cache,1244,20,True,False
300967.SZ,A 农林牧渔,akshare_metadata_cache,1259,172,True,False
300970.SZ,A 农林牧渔,akshare_metadata_cache,1260,39,True,False
300979.SZ,C 制造业,akshare_metadata_cache,1250,116,True,False
300981.SZ,C 制造业,akshare_metadata_cache,1249,28,True,False
300985.SZ,C 制造业,akshare_metadata_cache,1247,165,True,False
300986.SZ,C 制造业,akshare_metadata_cache,1243,135,True,False
300988.SZ,C 制造业,akshare_metadata_cache,1241,159,True,False
300990.SZ,C 制造业,akshare_metadata_cache,1241,306,True,False
300991.SZ,C 制造业,akshare_metadata_cache,1235,177,True,False
300992.SZ,C 制造业,akshare_metadata_cache,1227,0,True,False
300994.SZ,C 制造业,akshare_metadata_cache,1176,39,True,False
300997.SZ,C 制造业,akshare_metadata_cache,1226,116,True,False
300998.SZ,C 制造业,akshare_metadata_cache,1226,34,True,False
300999.SZ,C 制造业,akshare_metadata_cache,1380,1034,True,False
301002.SZ,C 制造业,akshare_metadata_cache,1223,19,True,False
301008.SZ,C 制造业,akshare_metadata_cache,1219,56,True,False
301010.SZ,C 制造业,akshare_metadata_cache,1215,60,True,False
301012.SZ,C 制造业,akshare_metadata_cache,1211,231,True,False
301015.SZ,F 批发零售,akshare_metadata_cache,1207,78,True,False
301016.SZ,C 制造业,akshare_metadata_cache,1197,97,True,False
301018.SZ,C 制造业,akshare_metadata_cache,1202,629,True,False
301021.SZ,C 制造业,akshare_metadata_cache,1203,254,True,False
301022.SZ,C 制造业,akshare_metadata_cache,1195,44,True,False
301023.SZ,C 制造业,akshare_metadata_cache,1202,0,True,False
301027.SZ,M 科研服务,akshare_metadata_cache,1193,114,True,False
301031.SZ,C 制造业,akshare_metadata_cache,1196,124,True,False
301032.SZ,C 制造业,akshare_metadata_cache,1191,30,True,False
301033.SZ,C 制造业,akshare_metadata_cache,1179,0,True,False
301035.SZ,C 制造业,akshare_metadata_cache,1187,41,True,False
301036.SZ,C 制造业,akshare_metadata_cache,1186,139,True,False
301038.SZ,M 科研服务,akshare_metadata_cache,1182,202,True,False
301040.SZ,C 制造业,akshare_metadata_cache,1178,12,True,False
301043.SZ,C 制造业,akshare_metadata_cache,1177,0,True,False
301045.SZ,C 制造业,akshare_metadata_cache,1175,0,True,False
301048.SZ,C 制造业,akshare_metadata_cache,1172,67,True,False
301051.SZ,C 制造业,akshare_metadata_cache,1165,0,True,False
301052.SZ,R 文化传播,akshare_metadata_cache,1164,462,True,False
301057.SZ,C 制造业,akshare_metadata_cache,1151,0,True,False
301058.SZ,M 科研服务,akshare_metadata_cache,1156,204,True,False
301066.SZ,C 制造业,akshare_metadata_cache,1149,57,True,False
301069.SZ,C 制造业,akshare_metadata_cache,1146,211,True,False
301075.SZ,C 制造业,akshare_metadata_cache,1137,35,True,False
301076.SZ,C 制造业,akshare_metadata_cache,1141,278,True,False
301082.SZ,C 制造业,akshare_metadata_cache,1129,170,True,False
301086.SZ,C 制造业,akshare_metadata_cache,1134,47,True,False
301087.SZ,C 制造业,akshare_metadata_cache,1131,45,True,False
301088.SZ,F 批发零售,akshare_metadata_cache,1128,17,True,False
301092.SZ,C 制造业,akshare_metadata_cache,1125,57,True,False
301093.SZ,C 制造业,akshare_metadata_cache,1126,55,True,False
301097.SZ,C 制造业,akshare_metadata_cache,1021,0,True,False
301098.SZ,E 建筑业,akshare_metadata_cache,1117,29,True,False
301099.SZ,F 批发零售,akshare_metadata_cache,1111,271,True,False
301100.SZ,C 制造业,akshare_metadata_cache,1092,1,True,False
301105.SZ,C 制造业,akshare_metadata_cache,840,0,True,False
301106.SZ,C 制造业,akshare_metadata_cache,1053,16,True,False
301107.SZ,C 制造业,akshare_metadata_cache,991,2,True,False
301108.SZ,C 制造业,akshare_metadata_cache,1102,0,True,False
301109.SZ,N 公共环保,akshare_metadata_cache,1007,0,True,False
301111.SZ,C 制造业,akshare_metadata_cache,1100,112,True,False
301116.SZ,C 制造业,akshare_metadata_cache,1071,91,True,False
301117.SZ,I 信息技术,akshare_metadata_cache,1072,189,True,False
301119.SZ,C 制造业,akshare_metadata_cache,1111,10,True,False
301120.SZ,C 制造业,akshare_metadata_cache,1013,319,True,False
301121.SZ,C 制造业,akshare_metadata_cache,938,74,True,False
301123.SZ,C 制造业,akshare_metadata_cache,1066,305,True,False
301125.SZ,C 制造业,akshare_metadata_cache,981,0,True,False
301131.SZ,C 制造业,akshare_metadata_cache,1037,63,True,False
301137.SZ,C 制造业,akshare_metadata_cache,1031,260,True,False
301150.SZ,C 制造业,akshare_metadata_cache,1011,223,True,False
301151.SZ,C 制造业,akshare_metadata_cache,1019,41,True,False
301156.SZ,C 制造业,akshare_metadata_cache,974,18,True,False
301161.SZ,C 制造业,akshare_metadata_cache,912,23,True,False
301166.SZ,F 批发零售,akshare_metadata_cache,1085,46,True,False
301170.SZ,C 制造业,akshare_metadata_cache,725,0,True,False
301172.SZ,I 信息技术,akshare_metadata_cache,704,69,True,False
301173.SZ,C 制造业,akshare_metadata_cache,319,0,True,False
301177.SZ,F 批发零售,akshare_metadata_cache,1094,12,True,False
301181.SZ,C 制造业,akshare_metadata_cache,1047,25,True,False
301182.SZ,C 制造业,akshare_metadata_cache,1088,117,True,False
301186.SZ,C 制造业,akshare_metadata_cache,1086,25,True,False
301190.SZ,C 制造业,akshare_metadata_cache,1087,12,True,False
301193.SZ,C 制造业,akshare_metadata_cache,1098,0,True,False
301201.SZ,C 制造业,akshare_metadata_cache,1069,82,True,False
301202.SZ,C 制造业,akshare_metadata_cache,719,137,True,False
301203.SZ,N 公共环保,akshare_metadata_cache,779,39,True,False
301205.SZ,C 制造业,akshare_metadata_cache,913,746,True,False
301211.SZ,C 制造业,akshare_metadata_cache,1089,261,True,False
301215.SZ,M 科研服务,akshare_metadata_cache,1041,139,True,False
301219.SZ,C 制造业,akshare_metadata_cache,1034,472,True,False
301222.SZ,C 制造业,akshare_metadata_cache,1040,0,True,False
301223.SZ,C 制造业,akshare_metadata_cache,887,0,True,False
301226.SZ,C 制造业,akshare_metadata_cache,1028,112,True,False
301231.SZ,R 文化传播,akshare_metadata_cache,915,180,True,False
301232.SZ,C 制造业,akshare_metadata_cache,731,162,True,False
301233.SZ,C 制造业,akshare_metadata_cache,961,14,True,False
301238.SZ,C 制造业,akshare_metadata_cache,974,270,True,False
301239.SZ,Q 卫生,akshare_metadata_cache,962,52,True,False
301251.SZ,C 制造业,akshare_metadata_cache,674,252,True,False
301257.SZ,M 科研服务,akshare_metadata_cache,996,0,True,False
301258.SZ,C 制造业,akshare_metadata_cache,1026,44,True,False
301262.SZ,I 信息技术,akshare_metadata_cache,728,103,True,False
301266.SZ,C 制造业,akshare_metadata_cache,981,146,True,False
301267.SZ,Q 卫生,akshare_metadata_cache,879,99,True,False
301268.SZ,C 制造业,akshare_metadata_cache,1021,38,True,False
301269.SZ,I 信息技术,akshare_metadata_cache,934,789,True,False
301270.SZ,I 信息技术,akshare_metadata_cache,921,174,True,False
301276.SZ,C 制造业,akshare_metadata_cache,914,1,True,False
301277.SZ,C 制造业,akshare_metadata_cache,872,135,True,False
301283.SZ,C 制造业,akshare_metadata_cache,919,0,True,False
301293.SZ,Q 卫生,akshare_metadata_cache,760,606,True,False
301300.SZ,C 制造业,akshare_metadata_cache,929,3,True,False
301301.SZ,C 制造业,akshare_metadata_cache,843,288,True,False
301303.SZ,C 制造业,akshare_metadata_cache,810,13,True,False
301305.SZ,N 公共环保,akshare_metadata_cache,748,0,True,False
301306.SZ,M 科研服务,akshare_metadata_cache,947,280,True,False
301311.SZ,C 制造业,akshare_metadata_cache,862,191,True,False
301312.SZ,C 制造业,akshare_metadata_cache,958,212,True,False
301313.SZ,I 信息技术,akshare_metadata_cache,900,251,True,False
301315.SZ,I 信息技术,akshare_metadata_cache,727,250,True,False
301318.SZ,C 制造业,akshare_metadata_cache,936,74,True,False
301327.SZ,C 制造业,akshare_metadata_cache,909,46,True,False
301328.SZ,C 制造业,akshare_metadata_cache,915,3,True,False
301330.SZ,C 制造业,akshare_metadata_cache,931,124,True,False
301333.SZ,M 科研服务,akshare_metadata_cache,942,13,True,False
301335.SZ,C 制造业,akshare_metadata_cache,860,36,True,False
301336.SZ,C 制造业,akshare_metadata_cache,934,26,True,False
301337.SZ,I 信息技术,akshare_metadata_cache,745,125,True,False
301349.SZ,C 制造业,akshare_metadata_cache,914,58,True,False
301356.SZ,C 制造业,akshare_metadata_cache,874,0,True,False
301357.SZ,C 制造业,akshare_metadata_cache,760,306,True,False
301361.SZ,C 制造业,akshare_metadata_cache,872,105,True,False
301366.SZ,C 制造业,akshare_metadata_cache,904,268,True,False
301372.SZ,N 公共环保,akshare_metadata_cache,692,0,True,False
301378.SZ,I 信息技术,akshare_metadata_cache,790,17,True,False
301382.SZ,I 信息技术,akshare_metadata_cache,752,448,True,False
301383.SZ,C 制造业,akshare_metadata_cache,735,169,True,False
301390.SZ,M 科研服务,akshare_metadata_cache,759,0,True,False
301392.SZ,C 制造业,akshare_metadata_cache,497,248,True,False
301395.SZ,C 制造业,akshare_metadata_cache,721,0,True,False
301399.SZ,C 制造业,akshare_metadata_cache,748,0,True,False
301408.SZ,F 批发零售,akshare_metadata_cache,803,138,True,False
301413.SZ,C 制造业,akshare_metadata_cache,607,250,True,False
301418.SZ,C 制造业,akshare_metadata_cache,686,7,True,False
301439.SZ,C 制造业,akshare_metadata_cache,791,36,True,False
301446.SZ,C 制造业,akshare_metadata_cache,705,0,True,False
301448.SZ,C 制造业,akshare_metadata_cache,729,21,True,False
301456.SZ,C 制造业,akshare_metadata_cache,712,14,True,False
301458.SZ,C 制造业,akshare_metadata_cache,349,23,True,False
301459.SZ,C 制造业,akshare_metadata_cache,610,16,True,False
301468.SZ,C 制造业,akshare_metadata_cache,706,112,True,False
301469.SZ,C 制造业,akshare_metadata_cache,685,0,True,False
301486.SZ,C 制造业,akshare_metadata_cache,707,436,True,False
301488.SZ,C 制造业,akshare_metadata_cache,720,252,True,False
301489.SZ,C 制造业,akshare_metadata_cache,646,365,True,False
301499.SZ,C 制造业,akshare_metadata_cache,707,25,True,False
301500.SZ,C 制造业,akshare_metadata_cache,663,110,True,False
301502.SZ,C 制造业,akshare_metadata_cache,574,0,True,False
301503.SZ,C 制造业,akshare_metadata_cache,711,24,True,False
301509.SZ,C 制造业,akshare_metadata_cache,698,109,True,False
301513.SZ,C 制造业,akshare_metadata_cache,45,0,True,False
301517.SZ,C 制造业,akshare_metadata_cache,642,270,True,False
301522.SZ,C 制造业,akshare_metadata_cache,410,46,True,False
301528.SZ,C 制造业,akshare_metadata_cache,681,0,True,False
301529.SZ,C 制造业,akshare_metadata_cache,671,87,True,False
301531.SZ,C 制造业,akshare_metadata_cache,32,0,True,False
301533.SZ,C 制造业,akshare_metadata_cache,687,0,True,False
301552.SZ,C 制造业,akshare_metadata_cache,465,0,True,False
301556.SZ,I 信息技术,akshare_metadata_cache,409,41,True,False
301557.SZ,C 制造业,akshare_metadata_cache,318,0,True,False
301558.SZ,F 批发零售,akshare_metadata_cache,658,86,True,False
301565.SZ,C 制造业,akshare_metadata_cache,487,16,True,False
301568.SZ,C 制造业,akshare_metadata_cache,621,79,True,False
301571.SZ,C 制造业,akshare_metadata_cache,443,7,True,False
301575.SZ,C 制造业,akshare_metadata_cache,187,0,True,False
301577.SZ,C 制造业,akshare_metadata_cache,581,36,True,False
301578.SZ,C 制造业,akshare_metadata_cache,599,46,True,False
301588.SZ,C 制造业,akshare_metadata_cache,552,0,True,False
301592.SZ,I 信息技术,akshare_metadata_cache,404,5,True,False
301595.SZ,C 制造业,akshare_metadata_cache,268,0,True,False
301601.SZ,M 科研服务,akshare_metadata_cache,346,0,True,False
301602.SZ,C 制造业,akshare_metadata_cache,341,0,True,False
301611.SZ,C 制造业,akshare_metadata_cache,446,233,True,False
301613.SZ,C 制造业,akshare_metadata_cache,393,48,True,False
301617.SZ,C 制造业,akshare_metadata_cache,370,46,True,False
301618.SZ,C 制造业,akshare_metadata_cache,417,0,True,False
301626.SZ,C 制造业,akshare_metadata_cache,404,146,True,False
301631.SZ,C 制造业,akshare_metadata_cache,383,3,True,False
301638.SZ,I 信息技术,akshare_metadata_cache,144,66,True,False
301656.SZ,C 制造业,akshare_metadata_cache,176,0,True,False
301658.SZ,C 制造业,akshare_metadata_cache,297,43,True,False
301665.SZ,C 制造业,akshare_metadata_cache,291,0,True,False
301678.SZ,C 制造业,akshare_metadata_cache,245,14,True,False
301680.SZ,C 制造业,akshare_metadata_cache,74,0,True,False
600004.SH,航空机场,akshare_metadata_cache,2054,1464,True,False
600006.SH,商用载货车,akshare_metadata_cache,2049,944,True,False
600008.SH,环境治理,eastmoney_board_industry,2048,941,True,False
600010.SH,板材,eastmoney_board_industry,2045,2045,True,False
600011.SH,火力发电,akshare_metadata_cache,2054,1812,True,False
600016.SH,股份制银行Ⅲ,akshare_metadata_cache,2054,1990,True,False
600017.SH,航运港口,akshare_metadata_cache,2054,135,True,False
600018.SH,航运港口,eastmoney_board_industry,2054,1090,True,False
600021.SH,火力发电,eastmoney_board_industry,2054,1170,True,False
600023.SH,火力发电,akshare_metadata_cache,2054,882,True,False
600025.SH,公用事业,akshare_metadata_cache,2054,1290,True,False
600027.SH,火力发电,eastmoney_board_industry,2043,1700,True,False
600030.SH,非银金融,akshare_metadata_cache,2037,2037,True,False
600033.SH,交通运输,akshare_metadata_cache,2054,27,True,False
600036.SH,股份制银行Ⅲ,akshare_metadata_cache,2054,2054,True,False
600037.SH,电视广播Ⅱ,akshare_metadata_cache,2048,586,True,False
600050.SH,通信,akshare_metadata_cache,2054,2054,True,False
600061.SH,金融控股,akshare_metadata_cache,2054,1319,True,False
600062.SH,化学制剂,eastmoney_board_industry,2054,1196,True,False
600063.SH,化学纤维,akshare_metadata_cache,2053,696,True,False
600064.SH,住宅开发,akshare_metadata_cache,2053,392,True,False
600066.SH,汽车,akshare_metadata_cache,2053,1814,True,False
600067.SH,线缆部件及其他,eastmoney_board_industry,2054,112,True,False
600072.SH,电力设备,akshare_metadata_cache,2033,1399,True,False
600073.SH,食品饮料,akshare_metadata_cache,2054,599,True,False
600076.SH,综合包装,akshare_metadata_cache,1974,246,True,False
600081.SH,汽车零部件,eastmoney_board_industry,2033,390,True,False
600085.SH,医药生物,akshare_metadata_cache,2054,1823,True,False
600088.SH,影视动漫制作,eastmoney_board_industry,2054,524,True,False
600094.SH,住宅开发,eastmoney_board_industry,2054,495,True,False
600103.SH,特种纸,akshare_metadata_cache,2054,337,True,False
600104.SH,乘用车,akshare_metadata_cache,2054,2054,True,False
600105.SH,通信线缆及配套,eastmoney_board_industry,2054,1177,True,False
600109.SH,非银金融,eastmoney_board_industry,2044,1783,True,False
600110.SH,电池,eastmoney_board_industry,2046,1354,True,False
600113.SH,商业物业经营,eastmoney_board_industry,2046,345,True,False
600115.SH,航空运输,eastmoney_board_industry,2054,1704,True,False
600117.SH,特钢Ⅱ,akshare_metadata_cache,2019,214,True,False
600120.SH,金融控股,eastmoney_board_industry,2054,813,True,False
600126.SH,板材,eastmoney_board_industry,2047,809,True,False
600127.SH,农产品加工,akshare_metadata_cache,2053,734,True,False
600137.SH,纺织服饰,akshare_metadata_cache,2054,33,True,False
600141.SH,磷肥及磷化工,akshare_metadata_cache,2053,1832,True,False
600143.SH,塑料,akshare_metadata_cache,2054,1331,True,False
600150.SH,航海装备Ⅱ,eastmoney_board_industry,1976,1935,True,False
600152.SH,电池,eastmoney_board_industry,2054,522,True,False
600157.SH,火力发电,eastmoney_board_industry,1874,1752,True,False
600160.SH,氟化工,akshare_metadata_cache,2044,1937,True,False
600170.SH,房屋建设Ⅱ,akshare_metadata_cache,2054,1045,True,False
600172.SH,磨具磨料,akshare_metadata_cache,2049,1257,True,False
600173.SH,住宅开发,akshare_metadata_cache,2054,95,True,False
600179.SH,航运,akshare_metadata_cache,2009,255,True,False
600184.SH,地面兵装Ⅱ,eastmoney_board_industry,2054,207,True,False
600185.SH,旅游零售Ⅱ,akshare_metadata_cache,2039,924,True,False
600191.SH,其他农产品加工,eastmoney_board_industry,2051,252,True,False
600212.SH,其他电源设备Ⅱ,eastmoney_board_industry,1981,479,True,False
600215.SH,自动化设备,akshare_metadata_cache,2042,120,True,False
600216.SH,化学制药,eastmoney_board_industry,2054,1523,True,False
600221.SH,航空运输,eastmoney_board_industry,1923,1342,True,False
600223.SH,美容护理,akshare_metadata_cache,2054,689,True,False
600227.SH,氮肥,eastmoney_board_industry,2012,202,True,False
600228.SH,数字媒体,akshare_metadata_cache,2024,155,True,False
600233.SH,交通运输,akshare_metadata_cache,2054,1347,True,False
600234.SH,建筑装饰,eastmoney_board_industry,2047,3,True,False
600237.SH,元件,eastmoney_board_industry,2054,590,True,False
600251.SH,农产品加工,eastmoney_board_industry,2054,511,True,False
600256.SH,煤炭,eastmoney_board_industry,2041,1673,True,False
600259.SH,稀土,akshare_metadata_cache,2054,1623,True,False
600261.SH,家用电器,akshare_metadata_cache,2054,103,True,False
600262.SH,机械设备,eastmoney_board_industry,2054,38,True,False
600268.SH,电网设备,akshare_metadata_cache,2054,745,True,False
600276.SH,化学制剂,akshare_metadata_cache,2054,2054,True,False
600283.SH,环境治理,eastmoney_board_industry,2046,199,True,False
600287.SH,商贸零售,akshare_metadata_cache,2052,55,True,False
600288.SH,计算机,eastmoney_board_industry,2054,367,True,False
600293.SH,建筑材料,akshare_metadata_cache,1986,170,True,False
600295.SH,钢铁,eastmoney_board_industry,2053,716,True,False
600298.SH,调味发酵品Ⅱ,akshare_metadata_cache,2054,1722,True,False
600300.SH,食品饮料,akshare_metadata_cache,2050,396,True,False
600303.SH,汽车,akshare_metadata_cache,2040,291,True,False
600307.SH,板材,akshare_metadata_cache,2054,516,True,False
600308.SH,造纸,eastmoney_board_industry,2054,242,True,False
600309.SH,基础化工,akshare_metadata_cache,1948,1948,True,False
600316.SH,航空装备Ⅱ,eastmoney_board_industry,2054,1615,True,False
600319.SH,化学原料,eastmoney_board_industry,2030,99,True,False
600327.SH,百货,akshare_metadata_cache,2054,239,True,False
600328.SH,化学原料,akshare_metadata_cache,2027,754,True,False
600333.SH,燃气Ⅱ,akshare_metadata_cache,2054,340,True,False
600336.SH,家用电器,akshare_metadata_cache,2054,487,True,False
600338.SH,工业金属,akshare_metadata_cache,2054,1711,True,False
600339.SH,油气及炼化工程,akshare_metadata_cache,2054,690,True,False
600350.SH,交通运输,eastmoney_board_industry,2054,123,True,False
600354.SH,种植业,akshare_metadata_cache,2040,742,True,False
600356.SH,特种纸,eastmoney_board_industry,2045,20,True,False
600362.SH,铜,eastmoney_board_industry,2054,2022,True,False
600373.SH,传媒,eastmoney_board_industry,2051,960,True,False
600377.SH,交通运输,akshare_metadata_cache,2054,94,True,False
600386.SH,汽车,akshare_metadata_cache,2054,140,True,False
600388.SH,环保,akshare_metadata_cache,2048,608,True,False
600391.SH,航空装备Ⅱ,eastmoney_board_industry,2054,1136,True,False
600403.SH,煤炭,eastmoney_board_industry,2051,243,True,False
600406.SH,电网设备,eastmoney_board_industry,2054,2054,True,False
600410.SH,IT服务Ⅱ,akshare_metadata_cache,2054,1515,True,False
600415.SH,商业物业经营,akshare_metadata_cache,2054,1297,True,False
600416.SH,电机Ⅱ,akshare_metadata_cache,2052,1147,True,False
600418.SH,商用载货车,akshare_metadata_cache,2054,1821,True,False
600419.SH,食品饮料,akshare_metadata_cache,2047,181,True,False
600438.SH,电力设备,akshare_metadata_cache,2044,2044,True,False
600446.SH,IT服务Ⅱ,akshare_metadata_cache,2039,1526,True,False
600448.SH,印染,eastmoney_board_industry,2054,348,True,False
600455.SH,垂直应用软件,akshare_metadata_cache,2053,50,True,False
600459.SH,有色金属,eastmoney_board_industry,2042,1156,True,False
600460.SH,分立器件,akshare_metadata_cache,2043,2043,True,False
600461.SH,环境治理,eastmoney_board_industry,2043,76,True,False
600467.SH,水产养殖,eastmoney_board_industry,2054,276,True,False
600468.SH,电网设备,eastmoney_board_industry,2053,337,True,False
600469.SH,汽车零部件,eastmoney_board_industry,2049,63,True,False
600477.SH,建筑装饰,akshare_metadata_cache,2054,543,True,False
600481.SH,电力设备,akshare_metadata_cache,2054,1103,True,False
600483.SH,电能综合服务,akshare_metadata_cache,2045,611,True,False
600486.SH,农化制品,eastmoney_board_industry,2049,1177,True,False
600488.SH,化学制药,akshare_metadata_cache,2053,56,True,False
600489.SH,贵金属,eastmoney_board_industry,2043,2019,True,False
600506.SH,石油石化,eastmoney_board_industry,1986,324,True,False
600508.SH,焦煤,akshare_metadata_cache,2054,351,True,False
600509.SH,火力发电,eastmoney_board_industry,2054,629,True,False
600510.SH,住宅开发,eastmoney_board_industry,2044,192,True,False
600512.SH,基础建设,akshare_metadata_cache,2018,391,True,False
600516.SH,钢铁,eastmoney_board_industry,2054,1412,True,False
600519.SH,白酒Ⅱ,eastmoney_board_industry,2054,2054,True,False
600520.SH,机械设备,akshare_metadata_cache,2049,735,True,False
600521.SH,化学制剂,akshare_metadata_cache,2054,1776,True,False
600530.SH,保健品,akshare_metadata_cache,2003,143,True,False
600533.SH,住宅开发,akshare_metadata_cache,2054,200,True,False
600535.SH,医药生物,eastmoney_board_industry,2052,1318,True,False
600536.SH,IT服务Ⅱ,eastmoney_board_industry,2052,2045,True,False
600539.SH,商贸零售,akshare_metadata_cache,1972,50,True,False
600545.SH,机械设备,eastmoney_board_industry,2054,158,True,False
600546.SH,煤炭,akshare_metadata_cache,2009,1537,True,False
600549.SH,有色金属,akshare_metadata_cache,2054,1866,True,False
600550.SH,输变电设备,eastmoney_board_industry,2054,690,True,False
600551.SH,传媒,akshare_metadata_cache,2054,104,True,False
600556.SH,传媒,eastmoney_board_industry,2051,799,True,False
600557.SH,医药生物,eastmoney_board_industry,2054,784,True,False
600558.SH,金属制品,akshare_metadata_cache,2054,60,True,False
600559.SH,白酒Ⅱ,akshare_metadata_cache,2049,1746,True,False
600560.SH,机械设备,akshare_metadata_cache,2054,250,True,False
600572.SH,医药生物,eastmoney_board_industry,2053,1125,True,False
600579.SH,机械设备,akshare_metadata_cache,2036,223,True,False
600587.SH,医疗设备,akshare_metadata_cache,2054,810,True,False
600588.SH,计算机,akshare_metadata_cache,2054,2054,True,False
600592.SH,金属制品,akshare_metadata_cache,2054,557,True,False
600598.SH,种植业,eastmoney_board_industry,2054,1666,True,False
600600.SH,啤酒,eastmoney_board_industry,2054,1891,True,False
600605.SH,商业物业经营,akshare_metadata_cache,2048,53,True,False
600606.SH,住宅开发,eastmoney_board_industry,2049,1291,True,False
600608.SH,商贸零售,eastmoney_board_industry,2028,0,True,False
600609.SH,汽车零部件,akshare_metadata_cache,2054,218,True,False
600612.SH,钟表珠宝,akshare_metadata_cache,2054,351,True,False
600615.SH,工业金属,eastmoney_board_industry,2039,98,True,False
600618.SH,化学原料,akshare_metadata_cache,2054,285,True,False
600636.SH,社会服务,eastmoney_board_industry,2031,354,True,False
600644.SH,电能综合服务,eastmoney_board_industry,2054,288,True,False
600648.SH,房地产开发,akshare_metadata_cache,2054,228,True,False
600649.SH,住宅开发,akshare_metadata_cache,2054,375,True,False
600650.SH,公交,eastmoney_board_industry,2054,242,True,False
600651.SH,汽车零部件,eastmoney_board_industry,2038,332,True,False
600660.SH,汽车零部件,akshare_metadata_cache,2054,2054,True,False
600662.SH,人力资源服务,akshare_metadata_cache,2043,229,True,False
600663.SH,房地产开发,eastmoney_board_industry,2044,217,True,False
600664.SH,化学制剂,akshare_metadata_cache,2018,439,True,False
600666.SH,电子,akshare_metadata_cache,1966,534,True,False
600667.SH,工程咨询服务Ⅱ,eastmoney_board_industry,2054,1592,True,False
600668.SH,水泥制造,eastmoney_board_industry,2054,620,True,False
600673.SH,综合Ⅱ,eastmoney_board_industry,2024,1300,True,False
600681.SH,燃气Ⅱ,eastmoney_board_industry,2054,110,True,False
600683.SH,住宅开发,eastmoney_board_industry,2054,291,True,False
600688.SH,石油石化,akshare_metadata_cache,2054,430,True,False
600689.SH,综合Ⅱ,eastmoney_board_industry,2052,313,True,False
600694.SH,一般零售,eastmoney_board_industry,2054,141,True,False
600697.SH,一般零售,akshare_metadata_cache,2054,40,True,False
600698.SH,底盘与发动机系统,eastmoney_board_industry,2051,471,True,False
600704.SH,交通运输,akshare_metadata_cache,2054,1070,True,False
600707.SH,电子,eastmoney_board_industry,2053,846,True,False
600710.SH,商贸零售,akshare_metadata_cache,2048,402,True,False
600715.SH,游戏Ⅱ,akshare_metadata_cache,2024,381,True,False
600716.SH,住宅开发,akshare_metadata_cache,2054,87,True,False
600719.SH,公用事业,eastmoney_board_industry,2034,246,True,False
600721.SH,医药生物,akshare_metadata_cache,2040,251,True,False
600722.SH,煤化工,eastmoney_board_industry,2054,409,True,False
600729.SH,一般零售,eastmoney_board_industry,2031,614,True,False
600731.SH,农化制品,akshare_metadata_cache,2054,108,True,False
600738.SH,百货,eastmoney_board_industry,2051,263,True,False
600739.SH,生物制品,akshare_metadata_cache,2054,972,True,False
600741.SH,汽车零部件,akshare_metadata_cache,2054,1753,True,False
600746.SH,煤化工,akshare_metadata_cache,2052,306,True,False
600750.SH,医药生物,eastmoney_board_industry,1989,887,True,False
600751.SH,航运,eastmoney_board_industry,1883,528,True,False
600754.SH,酒店,eastmoney_board_industry,2054,1621,True,False
600755.SH,交通运输,akshare_metadata_cache,2053,977,True,False
600761.SH,机械设备,eastmoney_board_industry,2054,742,True,False
600768.SH,工业金属,eastmoney_board_industry,1976,23,True,False
600771.SH,医药生物,akshare_metadata_cache,2054,1350,True,False
600773.SH,住宅开发,akshare_metadata_cache,2054,912,True,False
600776.SH,通信设备,akshare_metadata_cache,2054,1011,True,False
600777.SH,油气开采Ⅱ,eastmoney_board_industry,1961,1329,True,False
600782.SH,板材,akshare_metadata_cache,2054,1111,True,False
600784.SH,化学原料,akshare_metadata_cache,1937,17,True,False
600787.SH,交通运输,eastmoney_board_industry,2054,496,True,False
600794.SH,交通运输,akshare_metadata_cache,1954,260,True,False
600798.SH,航运,akshare_metadata_cache,1973,355,True,False
600801.SH,水泥制造,akshare_metadata_cache,2052,1306,True,False
600803.SH,燃气Ⅱ,eastmoney_board_industry,2022,1013,True,False
600812.SH,化学制剂,akshare_metadata_cache,2045,537,True,False
600820.SH,基础建设,eastmoney_board_industry,2054,684,True,False
