symbol,industry,industry_source,rows,selected_rows,has_industry,is_unknown
300115.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300122.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300124.SZ,C 制造业,akshare_metadata_cache,2043,2043,True,False
300136.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300140.SZ,N 公共环保,akshare_metadata_cache,2021,2021,True,False
300142.SZ,C 制造业,akshare_metadata_cache,2052,2052,True,False
300144.SZ,R 文化传播,akshare_metadata_cache,2054,2054,True,False
300146.SZ,C 制造业,akshare_metadata_cache,1934,1934,True,False
300207.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
300223.SZ,C 制造业,akshare_metadata_cache,2033,2033,True,False
300251.SZ,R 文化传播,akshare_metadata_cache,2054,2054,True,False
300274.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300285.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
300308.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300316.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300339.SZ,I 信息技术,akshare_metadata_cache,2036,2036,True,False
300346.SZ,C 制造业,akshare_metadata_cache,2046,2046,True,False
300373.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
300383.SZ,I 信息技术,akshare_metadata_cache,1990,1990,True,False
300390.SZ,C 制造业,akshare_metadata_cache,2051,2051,True,False
300394.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
300395.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300408.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300413.SZ,I 信息技术,akshare_metadata_cache,2043,2043,True,False
300418.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300432.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300433.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300442.SZ,I 信息技术,akshare_metadata_cache,2038,1789,True,False
300450.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300454.SZ,I 信息技术,akshare_metadata_cache,1967,1882,True,False
300458.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300474.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300475.SZ,F 批发零售,akshare_metadata_cache,2034,1892,True,False
300476.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300487.SZ,C 制造业,akshare_metadata_cache,2045,2045,True,False
300496.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300498.SZ,A 农林牧渔,akshare_metadata_cache,2054,2054,True,False
300502.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300548.SZ,C 制造业,akshare_metadata_cache,2050,2050,True,False
300558.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300567.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300570.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300604.SZ,C 制造业,akshare_metadata_cache,2043,2043,True,False
300620.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
300623.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300627.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300628.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300661.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
300666.SZ,C 制造业,akshare_metadata_cache,2039,2039,True,False
300676.SZ,M 科研服务,akshare_metadata_cache,2054,2054,True,False
300677.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300679.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
300699.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300718.SZ,C 制造业,akshare_metadata_cache,2054,2014,True,False
300724.SZ,C 制造业,akshare_metadata_cache,1906,1826,True,False
300735.SZ,C 制造业,akshare_metadata_cache,2054,1977,True,False
300748.SZ,C 制造业,akshare_metadata_cache,1876,1798,True,False
300750.SZ,C 制造业,akshare_metadata_cache,1949,1870,True,False
300751.SZ,C 制造业,akshare_metadata_cache,1847,1768,True,False
300757.SZ,C 制造业,akshare_metadata_cache,1787,1710,True,False
300759.SZ,M 科研服务,akshare_metadata_cache,1793,1716,True,False
300760.SZ,C 制造业,akshare_metadata_cache,1865,1786,True,False
300763.SZ,C 制造业,akshare_metadata_cache,1762,1681,True,False
300803.SZ,J 金融业,akshare_metadata_cache,1599,1520,True,False
300832.SZ,C 制造业,akshare_metadata_cache,1484,1400,True,False
300857.SZ,C 制造业,akshare_metadata_cache,1432,1352,True,False
300866.SZ,C 制造业,akshare_metadata_cache,1412,1332,True,False
300888.SZ,C 制造业,akshare_metadata_cache,1394,1315,True,False
300896.SZ,C 制造业,akshare_metadata_cache,1387,1308,True,False
300919.SZ,C 制造业,akshare_metadata_cache,1331,1252,True,False
300953.SZ,C 制造业,akshare_metadata_cache,1276,1195,True,False
300957.SZ,C 制造业,akshare_metadata_cache,1271,1190,True,False
300972.SZ,F 批发零售,akshare_metadata_cache,1255,1173,True,False
300999.SZ,C 制造业,akshare_metadata_cache,1380,1296,True,False
301165.SZ,C 制造业,akshare_metadata_cache,869,789,True,False
301200.SZ,C 制造业,akshare_metadata_cache,1047,967,True,False
301236.SZ,I 信息技术,akshare_metadata_cache,1036,956,True,False
301269.SZ,I 信息技术,akshare_metadata_cache,934,854,True,False
301301.SZ,C 制造业,akshare_metadata_cache,843,764,True,False
301308.SZ,C 制造业,akshare_metadata_cache,939,859,True,False
301358.SZ,C 制造业,akshare_metadata_cache,817,735,True,False
301377.SZ,C 制造业,akshare_metadata_cache,868,788,True,False
301498.SZ,C 制造业,akshare_metadata_cache,689,609,True,False
301526.SZ,C 制造业,akshare_metadata_cache,601,524,True,False
301536.SZ,C 制造业,akshare_metadata_cache,541,461,True,False
301606.SZ,C 制造业,akshare_metadata_cache,461,382,True,False
301611.SZ,C 制造业,akshare_metadata_cache,446,367,True,False
302132.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
600000.SH,股份制银行Ⅲ,akshare_metadata_cache,2054,2054,True,False
600004.SH,航空机场,akshare_metadata_cache,2054,2054,True,False
600008.SH,环境治理,eastmoney_board_industry,2048,2048,True,False
600009.SH,航空机场,akshare_metadata_cache,2043,2043,True,False
600010.SH,板材,eastmoney_board_industry,2045,2045,True,False
600011.SH,火力发电,akshare_metadata_cache,2054,2054,True,False
600015.SH,股份制银行Ⅲ,akshare_metadata_cache,2054,2054,True,False
600016.SH,股份制银行Ⅲ,akshare_metadata_cache,2054,2054,True,False
600018.SH,航运港口,eastmoney_board_industry,2054,2054,True,False
600019.SH,板材,akshare_metadata_cache,2054,2054,True,False
600021.SH,火力发电,eastmoney_board_industry,2054,2054,True,False
600023.SH,火力发电,akshare_metadata_cache,2054,2054,True,False
600025.SH,公用事业,akshare_metadata_cache,2054,1987,True,False
600026.SH,航运,akshare_metadata_cache,2052,2052,True,False
600027.SH,火力发电,eastmoney_board_industry,2043,2043,True,False
600028.SH,石油石化,akshare_metadata_cache,2054,2054,True,False
600029.SH,航空运输,eastmoney_board_industry,2054,2054,True,False
600030.SH,非银金融,akshare_metadata_cache,2037,2037,True,False
600031.SH,机械设备,akshare_metadata_cache,2054,2054,True,False
600032.SH,公用事业,akshare_metadata_cache,1232,1149,True,False
600036.SH,股份制银行Ⅲ,akshare_metadata_cache,2054,2054,True,False
600038.SH,航空装备Ⅱ,akshare_metadata_cache,2044,2044,True,False
600039.SH,基础建设,akshare_metadata_cache,2042,2042,True,False
600048.SH,住宅开发,akshare_metadata_cache,2054,2054,True,False
600050.SH,通信,akshare_metadata_cache,2054,2054,True,False
600060.SH,彩电,akshare_metadata_cache,2054,2054,True,False
600061.SH,金融控股,akshare_metadata_cache,2054,2054,True,False
600062.SH,化学制剂,eastmoney_board_industry,2054,2054,True,False
600066.SH,汽车,akshare_metadata_cache,2053,2053,True,False
600085.SH,医药生物,akshare_metadata_cache,2054,2054,True,False
600089.SH,输变电设备,akshare_metadata_cache,2054,2054,True,False
600095.SH,非银金融,akshare_metadata_cache,2033,2005,True,False
600098.SH,火力发电,akshare_metadata_cache,2054,2048,True,False
600100.SH,其他计算机设备,akshare_metadata_cache,2054,2054,True,False
600104.SH,乘用车,akshare_metadata_cache,2054,2054,True,False
600105.SH,通信线缆及配套,eastmoney_board_industry,2054,2054,True,False
600109.SH,非银金融,eastmoney_board_industry,2044,2044,True,False
600111.SH,稀土,akshare_metadata_cache,2054,2054,True,False
600115.SH,航空运输,eastmoney_board_industry,2054,2054,True,False
600118.SH,国防军工,akshare_metadata_cache,2054,2054,True,False
600126.SH,板材,eastmoney_board_industry,2047,2039,True,False
600131.SH,IT服务Ⅱ,akshare_metadata_cache,2043,2042,True,False
600132.SH,啤酒,eastmoney_board_industry,2054,2054,True,False
600141.SH,磷肥及磷化工,akshare_metadata_cache,2053,2053,True,False
600143.SH,塑料,akshare_metadata_cache,2054,2054,True,False
600150.SH,航海装备Ⅱ,eastmoney_board_industry,1976,1976,True,False
600153.SH,交通运输,akshare_metadata_cache,2054,2054,True,False
600157.SH,火力发电,eastmoney_board_industry,1874,1874,True,False
600160.SH,氟化工,akshare_metadata_cache,2044,2044,True,False
600161.SH,生物制品,akshare_metadata_cache,2054,2054,True,False
600166.SH,商用载货车,akshare_metadata_cache,2054,2054,True,False
600170.SH,房屋建设Ⅱ,akshare_metadata_cache,2054,2054,True,False
600171.SH,模拟芯片设计,akshare_metadata_cache,2054,2054,True,False
600176.SH,建筑材料,akshare_metadata_cache,2044,2044,True,False
600177.SH,纺织服饰,akshare_metadata_cache,2054,2054,True,False
600183.SH,印制电路板,akshare_metadata_cache,2054,2054,True,False
600188.SH,煤炭,akshare_metadata_cache,2054,2054,True,False
600196.SH,化学制剂,akshare_metadata_cache,2054,2054,True,False
600208.SH,住宅开发,akshare_metadata_cache,2043,2043,True,False
600219.SH,工业金属,akshare_metadata_cache,2048,2048,True,False
600221.SH,航空运输,eastmoney_board_industry,1923,1923,True,False
600233.SH,交通运输,akshare_metadata_cache,2054,2054,True,False
600256.SH,煤炭,eastmoney_board_industry,2041,2041,True,False
600276.SH,化学制剂,akshare_metadata_cache,2054,2054,True,False
600282.SH,板材,akshare_metadata_cache,2045,2045,True,False
600292.SH,大气治理,akshare_metadata_cache,2044,2039,True,False
600295.SH,钢铁,eastmoney_board_industry,2053,2053,True,False
600298.SH,调味发酵品Ⅱ,akshare_metadata_cache,2054,2054,True,False
600299.SH,食品及饲料添加剂,akshare_metadata_cache,2054,2054,True,False
600309.SH,基础化工,akshare_metadata_cache,1948,1948,True,False
600312.SH,输变电设备,akshare_metadata_cache,2054,2054,True,False
600316.SH,航空装备Ⅱ,eastmoney_board_industry,2054,2054,True,False
600329.SH,医药生物,akshare_metadata_cache,2053,2053,True,False
600332.SH,医药生物,akshare_metadata_cache,2050,2050,True,False
600339.SH,油气及炼化工程,akshare_metadata_cache,2054,2054,True,False
600346.SH,石油石化,akshare_metadata_cache,2054,2054,True,False
600348.SH,煤炭,akshare_metadata_cache,2054,2054,True,False
600350.SH,交通运输,eastmoney_board_industry,2054,2054,True,False
600352.SH,纺织化学制品,akshare_metadata_cache,2054,2054,True,False
